core1,core2,core3,core4,mem,gpu,norm_ex_time
25.47,5.63,5.99,5.42,114.67,2.95,862
29.15,5.94,5.29,5.12,116.15,3.61,863
28.83,5.55,5.43,5.26,122.85,3.4,864
28.64,5.52,3.27,5.21,116.87,3.01,865
29.29,5.65,4.96,5.52,115.47,3.62,866
28.89,5.6,5.54,5.34,138.7,2.96,867
29.07,5.5,4.84,5.12,137.74,2.58,868
29.72,5.82,6.07,5.04,139.55,1.44,869
28.42,5.19,6.14,5.34,138.77,3.03,870
29.18,6.7,6.11,5.18,139.84,3.07,871
28.89,5.97,5.85,5.02,136.82,3.33,872
29.15,5.61,6.32,5.01,140.19,3.36,873
28.69,5.83,6.07,4.7,140.08,3.33,874
29.2,5.61,6.19,4.93,139.37,3.25,875
28.55,5.48,5.9,4.82,139.17,3.37,876
29.45,5.68,6.21,4.89,141.27,3.39,877
29.19,5.09,6.05,4.83,138.87,3.49,878
29.04,5.82,6.22,4.95,137.39,3.23,879
29.09,5.97,6.02,5.3,138.61,3.65,880
29.32,5.68,6.19,5.05,137.53,3.49,881
29.03,5.5,5.93,6.21,138.89,3.49,882
29.44,5.64,4.07,5.15,138.37,3.33,883
28.41,5.92,6.16,5.05,136.06,3.6,884
29.3,5.86,6.47,5.12,141.81,3.44,885
28.67,5.73,6.17,5.02,138.46,3.65,886
28.93,5.79,6.27,5.12,138.9,3.46,887
26.13,5.53,6.57,4.98,138.74,3.32,888
25.84,5.77,6.17,4.5,138.62,3.35,889
23.77,5.51,6.3,5.04,137.67,3.44,890
26.15,5.87,4.81,4.42,101.64,3.25,891
24.57,5.9,4.45,4.69,101.47,3.74,892
